Time,Block #,Address,Balance,Identity A,Logo A,Identity B,Logo B
2021-10-27 23:04:25,7446299,5ENb6euSXkcUTqUphg2qgJduzT5QZofPRuxYW5ppbVew7qov,99589000000,0,75,100,25
2021-10-27 23:05:31,7446310,5EPaCMYsH8tK82yDRaNBkqWQcHLFHqWKhWv715bVoAkJhQQx,10697553025,0,100,100,0
2021-10-27 23:06:49,7446323,5CPpoy21pHeAjg8nGKCN9NFAsggQAyhNpguBE5T1fDHfAoG4,612495561743135,100,100,0,0
2021-10-27 23:06:49,7446323,5CPpoy21pHeAjg8nGKCN9NFAsggQAyhNpguBE5T1fDHfAoG4,612495561743135,100,100,0,0
2021-10-27 23:07:01,7446325,5E28z4EB1XrMsW1E7xnfmnnpy6T2UKT8yxCS731XZ1xKP9UL,915571423955,0,100,100,0
2021-10-27 23:07:57,7446334,5HbZ4Ge6jmzWeZyp3y7EfHSb9pAiK6DxYeopdTAzrJjrmZj3,,75,25,25,75
2021-10-27 23:08:41,7446340,5GCVfG3UQ3wMjDesigzttVJRJtAXBWRP2Tomj7FUfsEb43gW,2118432999986,0,100,100,0
2021-10-27 23:09:01,7446345,5D2XjKeP1jbpHiEh3x1WCkKzZDi2wN8Td9jkiZEytZayrn3s,1461394172144,75,75,25,25
2021-10-27 23:09:37,7446351,5D2XjKeP1jbpHiEh3x1WCkKzZDi2wN8Td9jkiZEytZayrn3s,1461394172144,75,75,25,25
2021-10-27 23:09:50,7446353,5Hb4vtgsHwZHjVdgUAGMPWohhkrKyrXSEPHY1yZeLAu2FgrT,11355498112973,100,0,0,100
2021-10-27 23:10:13,7446357,5HN2ajHZ2o43EPbcJssm9LJDmw7JQoSoJk4bKvBVyC6QH3iv,253904054354,0,75,100,25
2021-10-27 23:10:41,7446361,5CCvsNU7KG9yuJLjeUpJ8Qz4WTK3vcNsbY5v3bSuawxst5Wa,19200989427,100,0,0,100
2021-10-27 23:11:07,7446365,5ETqtb8BgqSs6SCXLRBgK98dAxqDnd6EqXV44wjrqu8B6TTp,19589000000,0,0,100,100
2021-10-27 23:11:07,7446365,5ETqtb8BgqSs6SCXLRBgK98dAxqDnd6EqXV44wjrqu8B6TTp,19589000000,0,0,100,100
2021-10-27 23:11:25,7446368,5Ctbg9Nkq8QTvmhNsgJWRy99R5AGdAoUR2u76XgCD1dLMDd9,637104219400,0,100,100,0
2021-10-27 23:12:55,7446383,5EtMDRNF41Amv5JqXyroQbq3a9PD2gHNWBdYwvuxX684w3Vg,30072830497,0,100,100,0
2021-10-27 23:12:55,7446383,5EtMDRNF41Amv5JqXyroQbq3a9PD2gHNWBdYwvuxX684w3Vg,30072830497,0,100,100,0
2021-10-27 23:13:38,7446390,5FhZvSoUdLqzTy2Rfkb1nivuNR5maVwJi9GpZgQV6TbvjXjx,760235089936,0,100,100,0
2021-10-27 23:14:13,7446396,5DiBzbTw1xmMwSKwk8w9Qs37XEyB7yxx77yXzzaHxGvVCB6R,106402864987679,25,75,75,25
2021-10-27 23:14:19,7446397,5DyRWd5ysQwYBiyMLYjdToBBjtBiQ6EFhyXefVhUUv7wigGY,5632144277464,0,100,100,0
2021-10-27 23:14:50,7446402,5FLRZSyJoCNDwx8op8bC2UZ2pvU76yWGV9HmK7tMwKG6Vi6c,1551805519759,0,100,100,0
2021-10-27 23:15:31,7446409,5EZ321oEwSW5aziqLsjYaxPuee1Z5ZAhwY1qCrErmDLbXVRA,4549360489434,100,0,0,100
2021-10-27 23:16:32,7446419,5FeMET3dxgsvd8cEz86NafPLEh7jrG3d4ahMWEEiGtn6Rqkq,11549000000,0,0,100,100
2021-10-27 23:17:13,7446426,5H1YPEasLyVLrGwcwNX54yy95RtRRWfF2waXNzREqBq1gC8h,36195563364374,0,0,100,100
2021-10-27 23:17:25,7446428,5FPSFuHNP89r1HZzPs91csSLD6SxmQgt6xGDccC5usKMtJhE,85008159338596,0,100,100,0
2021-10-27 23:17:25,7446428,5FPSFuHNP89r1HZzPs91csSLD6SxmQgt6xGDccC5usKMtJhE,85008159338596,0,100,100,0
2021-10-27 23:17:43,7446431,5GnDKSurW3VgRhpjaaFmsQHEJ21hSiDtBDvmp22EwRfZimYR,57403283932399,0,0,100,100
2021-10-27 23:18:13,7446436,5CqpEzce2f7PEV5vZBHqiLfJmHD8H9sae8udQNdRJg5bTaF5,5519412999966,0,100,100,0
2021-10-27 23:18:31,7446439,5DNoDXwKyJQMnjpoTTaY4QksNdxk47z5xG2qYVy7yseuTcLg,8531555816847,0,0,100,100
2021-10-27 23:19:01,7446444,5FcUzajkp6iZaZwxNfC3yDSTbo8jcv9D3YckbhD2hnCxPecy,108956184143,0,0,100,100
2021-10-27 23:19:25,7446448,5D9xdZvjRC3YSGH3so6RMLWkqzqbrhVfpNdkRQbdoFM92hca,12732847186,100,100,0,0
2021-10-27 23:19:25,7446448,5D9xdZvjRC3YSGH3so6RMLWkqzqbrhVfpNdkRQbdoFM92hca,12732847186,100,100,0,0
2021-10-27 23:19:31,7446449,5DUXdnCxmt3jEJzxzn1PDnwqhfoasJe38uV4w7hkxi7XHEp9,47581171021926,0,0,100,100
2021-10-27 23:19:50,7446452,5Evq4S4iZG9uGnajSvUthEgMsdwCzaNtZWszeQn1YpyYvv9i,10869429790,0,100,100,0
2021-10-27 23:19:55,7446453,5EAcowfEaiT1idAwJajtqNQ8gKaYWMJrSeMrj9rDi2PZpFbN,10539000000,0,0,100,100
2021-10-27 23:19:55,7446453,5EAcowfEaiT1idAwJajtqNQ8gKaYWMJrSeMrj9rDi2PZpFbN,10539000000,0,0,100,100
2021-10-27 23:20:19,7446456,5EF8Q73yHp89o1C1FL8RjYrR1RVryoMqS3kBEYonfLmy44vi,67775527265386,0,100,100,0
2021-10-27 23:20:25,7446457,5DG4XSngPeY1Pn4yUHMKvfXJHf73GmNVrLuHHPtG4ZeF6W5f,46741263782188,0,0,100,100
2021-10-27 23:20:58,7446462,5FGtgcqBx6u6geQpRrNFeX5SAP3LFczry1Sj6tfMSUsEh9xT,1208049799972,0,100,100,0
2021-10-27 23:22:27,7446477,5GggB1QUGSV6i2U13HwAeUuFYTzU7ahX9kSVhh2NKA99HXsp,22603049000,100,100,0,0
2021-10-27 23:23:25,7446487,5GxNKQaehCdgCKYiWvkosWB3GaMsw4gBXjRMzz25igwsdEjx,16209532072,25,100,75,0
2021-10-27 23:24:01,7446493,5DFTF1cggCGNrAkNu5jLpLRbYP1GWgeqQhrM8TUtFsLRGWzY,51432208584138,100,100,0,0
2021-10-27 23:25:08,7446504,5C8Z1qZwi7MowLtcvjNMpQgByYrcKvHRQ4toiJzH4AumK6bP,600007999930,100,100,0,0
2021-10-27 23:25:08,7446504,5C8Z1qZwi7MowLtcvjNMpQgByYrcKvHRQ4toiJzH4AumK6bP,600007999930,100,100,0,0
2021-10-27 23:25:25,7446507,5GKNq4MVnzBwAa8F1M7L6oHNxHUYFJZyuc8F2qRvDFGEQZ3w,19589000000,0,100,100,0
2021-10-27 23:25:49,7446511,5G4QLC7p9QbyApcpgnc9nqbtRZg4qnDVpJEz4Du9GKJEq8nt,483089000000,100,100,0,0
2021-10-27 23:26:49,7446521,5G1SayGxk9P91YGTqo9E6z5MJMABNwXoTTHQWAtSYirgAPvt,388389000000,0,0,100,100
2021-10-27 23:27:13,7446525,5Gxj9AaW1VzTVi5hLRuavW1GtbdNEsiVnPzyMXm7U4ijAGag,299589000000,0,0,100,100
2021-10-27 23:27:19,7446526,5GqB1vRm9g8Ushqtb1dtAN1v6sTi6e8pTP2XKRAVw7k3ov36,1197500000000,0,100,100,0
2021-10-27 23:27:43,7446529,5DLxkRrmb4y9Byv1BjyGYd4wG33VGzhGXZPSsXkgach5KKu7,21833468000,0,0,100,100
2021-10-27 23:27:55,7446531,5Cvv1GyNh97LGE6aQ8iQYJJNRnS3rxGco2rZqbu5PJhJG1zf,200000000000,0,0,100,100
2021-10-27 23:27:56,7446531,5Cvv1GyNh97LGE6aQ8iQYJJNRnS3rxGco2rZqbu5PJhJG1zf,200000000000,0,0,100,100
2021-10-27 23:28:19,7446535,5GrsyuTgA6gWeTnP6n6Edb1cm6u2YLPXiTNxY8Sn1EXBKXcg,19500000000,75,0,25,100
2021-10-27 23:29:33,7446547,5FCgTy9k4iyfknNPhwtg6sfSCDWPAagwS7MYzUuNr7aH67Qb,52412375094700,0,100,100,0
2021-10-27 23:30:43,7446559,5HWXSHPcnhCCScuXwDy745Mu2gbJzcfvq4uiTbULhC1yQMrQ,166031986123166,75,25,25,75
2021-10-27 23:31:07,7446563,5DybssyeKqJDASmUhaQiEMe7GshKLzXPEPhT8RfkGrm726Rg,38589000000,0,100,100,0
2021-10-27 23:32:44,7446579,5DvJDFSZH9tErTySYQGyM2X5WMK3ACSSHm2vbcsifQdhgUsB,100093586679,0,75,100,25
2021-10-27 23:33:25,7446586,5Fhk4LNWSWAzAAkY4r5fzVJRKAQWGHLhknnCAQQ7E2yRTc86,9353549959279,25,100,75,0
2021-10-27 23:34:26,7446596,5DyFdvbuLqmHAubiVUsCcW2g8xfm8oxKb5WycSZuPFfhmU9N,10639816472,0,100,100,0
2021-10-27 23:34:55,7446601,5GR2nZRuRs6R6eMNcbLxmf5SMhosgV2WHM2PUYEUPCXisFHo,638736451903,100,100,0,0
2021-10-27 23:35:25,7446606,5GR2nZRuRs6R6eMNcbLxmf5SMhosgV2WHM2PUYEUPCXisFHo,638736451903,100,100,0,0
2021-10-27 23:36:43,7446619,5CabFFVGBhCxjA1ExCCDu6eqgWpzYn4fMYhA86PZeUHKcSU6,,0,50,100,50
2021-10-27 23:37:31,7446627,5FPKsFSqWHURwyR2LqXVLv7CxReqgf9cPGDXceYpu73wx1B2,2139536537756,0,50,100,50
2021-10-27 23:37:49,7446630,5Gk6diLf1168oi9jBUJjEUXQhXpWEtbNsAdLb27atDiXiCVv,118932999986,25,75,75,25
2021-10-27 23:38:19,7446635,5FeatXDPidDbWPTpV18dyPQipK7rYPGbc8rfDR2btJXyND8m,19863999966,0,100,100,0
2021-10-27 23:38:26,7446636,5G5cj9hnVuJxvTf3s85FCckKMZmqycR5JhUrBLtNkwsgkeAq,1219912643205,0,0,100,100
2021-10-27 23:38:31,7446637,5H48nCegpiAZx2Svpyfuu1ECiCbEUYsCQacnZ3ey1QgqQYFD,108027399947,0,50,100,50
2021-10-27 23:38:37,7446638,5GHnKEYJyVckytCowhHJpRrkY5oate9TZf8pAybnmjfUnnQj,152459000000,75,25,25,75
2021-10-27 23:39:25,7446646,5HMzibaMD9a9dnyURsG1GXcu5gDyXaN2UoYFbeKzZCaN6hUm,10992021305822,75,25,25,75
2021-10-27 23:40:07,7446653,5Hamiw2Qmoiu4bhX1Mo7Y89mB5MXXYK2snLHBQR1QXThVtSQ,115709000000,75,75,25,25
2021-10-27 23:40:37,7446658,5GTMHMTC1v72gpidi6vZdez1pdGdurB5bdKP68WHXCo2c2wn,1049432999984,75,25,25,75
2021-10-27 23:41:49,7446670,5HMhk3rNm2ctDq3Vv2ccodf5xjxeDAJ7DMhyA5aBHio3A21f,742014744200,0,100,100,0
2021-10-27 23:41:56,7446671,5HbEhXLuFX7MojRkyunBb4ocMk1PAtGAf7mivuoHTgpGeDJU,27258884247,100,100,0,0
2021-10-27 23:43:23,7446685,5FjUngk4NDWkzLwfbnrAe45NHJLApj8usuHUMMy2DDoMwzr5,13549000000,75,100,25,0
2021-10-27 23:46:49,7446720,5EP1ZJTWEMHDk8GokPdEaeBrJAsAwQobpyWvG8qQp1mQpA41,19424999944,100,100,0,0
2021-10-27 23:47:13,7446724,5H8rTF6qxq2r1TAJ5fcE5AGsFtTSgqqPY9L6JwoKZK8DhFRg,733404744486,0,100,100,0
2021-10-27 23:47:49,7446730,5DXDESqerN2rkeLyyCGkXY5TUX2oRYvGCNGtmaqHe5YX1H9z,1255816999829,100,75,0,25
2021-10-27 23:49:26,7446745,5EXPjXWcx21ibJK4Wo4GRCHGH1TTKu8vP2DZTmc5F7nbzYHM,16907675035173,25,100,75,0
2021-10-27 23:49:37,7446747,5Fgs6BHiA52yJQQGqrdVnEcXGbv3SNBtjCWeeeHGR7vPXDjs,98589000000,0,100,100,0
2021-10-27 23:51:22,7446764,5FKjN2DD3kAfL8X9nwUDr7zzYEqnPHKs1z8duMS2yLtGdoyR,455697300000,0,100,100,0
2021-10-27 23:51:31,7446766,5HpfYozNzF7VZ8eCBmmC9WfigvY6aPh7MmbiGSfeR8dqCSqK,22448799800,0,0,100,100
2021-10-27 23:52:07,7446772,5EHqFEaxg4Fj8W3ArxQwxFsL7jidEgAqB8D8qKvbtDEWqsMe,21845320154766,100,100,0,0
2021-10-27 23:52:13,7446773,5CeGjdipnap1JfFoNBfroe2sFZZdC9fMWB9zpiuzB4u4RiSP,382435903238,0,0,100,100
2021-10-27 23:52:25,7446775,5DPPpBqysGV8HXUMe8ngjK5TWSv4r64kx4jETsXiqANPbusY,3357245985790,100,100,0,0
2021-10-27 23:53:37,7446787,5CeqGQifEH7a94Yt1b8hijaY6iF5UGiaXDJieyXJbdyk7TRw,11424256136000,50,100,50,0
2021-10-27 23:53:49,7446789,5G4eCnNdNuvDVkjRcLKJKLVyghbFF7jGqCB1YDDjhYM9sbwt,69500000000,0,100,100,0
2021-10-27 23:54:02,7446791,5F28EMnT9Ys1dwpU5AYQo9kRD1m4LtvLFJ34P259WzWjdgSC,27843671152,0,100,100,0
2021-10-27 23:54:37,7446797,5G4eCnNdNuvDVkjRcLKJKLVyghbFF7jGqCB1YDDjhYM9sbwt,69500000000,0,100,100,0
2021-10-27 23:54:55,7446800,5FNyKZNsMSzKLbZztGo369Un7HNrtwS1ZeGHkkh7yw2EhqGy,204089000000,100,100,0,0
2021-10-27 23:55:07,7446802,5C61K7n4cvJpX9riUbRaXzcWTHtaYyXomMb5RXxN1FwhSt96,2157888158913,100,100,0,0
2021-10-27 23:55:25,7446805,5CqNnUD54vuBGLtsrsopZKNd5VftDEDqLRjhXYhb5H4uXbzL,149308370000,100,50,0,50
2021-10-27 23:55:31,7446806,5CXmMsXUwimDv7SKPv4Nzv47qEPzrcxcpqMuCTB6sEBVVYbB,97097400000,0,100,100,0
2021-10-27 23:57:08,7446822,5FNMExvyoXDUYG84eAh1WHJDbX5nyxL1qLChkpcyZbbvZEQ6,108200000000,100,100,0,0
2021-10-28 0:00:13,7446853,5EFQZDVX6txZGmF54fUjVT78gfAQbU3THRk1gHvJMJ8bZMAT,99589000000,0,100,100,0
2021-10-28 0:01:09,7446862,5ENyG5bL4i9EYmQ8BVgQ3NZm33fPqha4sEFvntCT86dXvavM,99589000000,0,100,100,0
2021-10-28 0:01:09,7446862,5CfT7cUWquoB5UzSnhsxAVGM97NBtg3BwmjvGfDmtEFVL3gf,24589000000,50,100,50,0
2021-10-28 0:01:20,7446864,5Ct3DJrMHQMGQHZj1u8YwgBk7hqk6Q63LZBfJByVZKdtBF1M,18289000000,0,100,100,0
2021-10-28 0:02:39,7446877,5Ct3DJrMHQMGQHZj1u8YwgBk7hqk6Q63LZBfJByVZKdtBF1M,18289000000,0,0,100,100
2021-10-28 0:02:39,7446877,5Ct3DJrMHQMGQHZj1u8YwgBk7hqk6Q63LZBfJByVZKdtBF1M,18289000000,0,0,100,100
2021-10-28 0:02:56,7446880,5CfT7cUWquoB5UzSnhsxAVGM97NBtg3BwmjvGfDmtEFVL3gf,24589000000,0,100,100,0
2021-10-28 0:02:56,7446880,5CfT7cUWquoB5UzSnhsxAVGM97NBtg3BwmjvGfDmtEFVL3gf,24589000000,0,100,100,0
2021-10-28 0:03:55,7446890,5Fc7WWM8BGbAhiinvx5yX7eqBSKBvK3cZw1M1aRiRsTRc9JT,,100,100,0,0
2021-10-28 0:04:19,7446894,5GjqvDtt2oWMBrEZQN3k3oeCypSGKKUAPTu8wmgDxPWXMvEc,17864999781,25,75,75,25
2021-10-28 0:07:31,7446926,5HTw3P7czJqxmEC8rJErTuVU3yDfVdUMJgiW7eVQDQS5z7gU,,100,100,0,0
2021-10-28 0:09:20,7446944,5FULbLTWq5vYSM3CZtDPDDc2uYQpMGPf55FLnyQCMTayT7Wq,18434999986,0,100,100,0
2021-10-28 0:09:20,7446944,5HhBShBvmRtk77KfZCT8EakqayPL9PoKBq67xn4PWadZmTaG,152737598869,0,100,100,0
2021-10-28 0:10:08,7446952,5HjDGyKGKrJEFzYvZ8NvkyiZzRPNGrD83QwXupa8gLcwHHDs,896394999915,100,100,0,0
2021-10-28 0:14:43,7446997,5Cz8mQQwCcAXAPUxojNFgZs74k8Xb6XPohKLhywAWs9AymiL,12437502072,0,100,100,0
2021-10-28 0:14:49,7446998,5Grv6UBEaWy1A5s2LF7gbQus3C4uEvyMHxVhR82v3iQVPpTZ,5051985569874,0,0,100,100
2021-10-28 0:15:01,7447000,5ECURwTk1AFVYrJ6vGoBdxzTJDmxF2p4Pvwosy5DKK6BjGp3,522622198100,100,100,0,0
2021-10-28 0:15:31,7447005,5EymDqB215EheS6hUVqsVmutHANaCeeCKRH7jBwaRzQprgXJ,13589000000,0,100,100,0
2021-10-28 0:15:43,7447007,5E7EdHANXP8oMoAHu7ULxmoSREytzmU4NHjDPWWsTDsJBfXK,367673946000,0,100,100,0
2021-10-28 0:15:55,7447009,5HQeneJx1JVnHBaHBvEKPU8fSTRuyifXF1Vuda11d49aAfxK,399589000000,0,0,100,100
2021-10-28 0:18:08,7447031,5HHVaowT7cgZgNbF1vhZwQLr8K1AD7Ngj3KFF7JPuGMafg36,4665697000000,100,100,0,0
2021-10-28 0:18:37,7447036,5D7wYopz2ZJ9b9m3brZT5rMss6zENb7jBSr9PmeM1yG1vP4f,327907999933,50,50,50,50
2021-10-28 0:19:16,7447042,5D7wYopz2ZJ9b9m3brZT5rMss6zENb7jBSr9PmeM1yG1vP4f,327907999933,50,50,50,50
2021-10-28 0:22:37,7447076,5HiyGyowAB5N6wEmteTXSSeMMst5ngWZQwFDtfzf9Q7h6XrS,195546111795240,25,100,75,0
2021-10-28 0:23:58,7447089,5FYtaQvQyjcWNXTxQN1XtL5e8S9bUQjCdRt4aKBRo7D3dB3z,19000000000,0,75,100,25
2021-10-28 0:24:07,7447091,5CDiRWMq3UaKvT9trg97WttGwhT5BsuitWch3FcTZjALrRks,10589000000,0,100,100,0
2021-10-28 0:25:49,7447108,5GNAoJZHrVfEdSWyPsGERxsb3YBYxH6GL8aosGzshH1DHNqB,49089000000,25,100,75,0
2021-10-28 0:27:58,7447128,5CDiRWMq3UaKvT9trg97WttGwhT5BsuitWch3FcTZjALrRks,10589000000,0,100,100,0
2021-10-28 0:28:01,7447129,5CDiRWMq3UaKvT9trg97WttGwhT5BsuitWch3FcTZjALrRks,10589000000,0,100,100,0
2021-10-28 0:30:19,7447152,5GWAajMsJ6U7GfkS3t7kLojv4QkvyyryXpM9eHg11HQhGVhr,1078819000000,100,100,0,0
2021-10-28 0:30:37,7447155,5GjSZigoEh34gb9c6kS4dHLrNWMALAPFZFYkKuJpLHmk4aZs,471135960000,75,75,25,25
2021-10-28 0:33:07,7447180,5F3pa3f8NHEdpyQLXCxhGJ4f3GdMLctqiCD8mCsZfizke1Es,282190999972,0,100,100,0
2021-10-28 0:34:20,7447192,5EqQkPeNqvEDBTWUDH4ryhLyqw2CvW7TdJwsfNxNiSYsvq1j,61000000000,0,100,100,0
2021-10-28 0:38:37,7447234,5GYvct8AaDdhhNZSM6CVbCbH9LwwNEiGmC1FsSLFRghmedcP,77324495019,0,100,100,0
2021-10-28 0:39:37,7447244,5HBGVVhfGGnerCCXGhgM8W7MybPXDc4of1i6TtZN71GCyzzw,583971748133,25,100,75,0
2021-10-28 0:39:55,7447247,5Fy3kcNFjSjJaTRbK9zuYguTDLtUwk4sdZAwdBeyqVeSzjzn,3077009238151,25,75,75,25
2021-10-28 0:40:07,7447249,5Eh7WvXACtAn12wVN4a6MuuDQA7srom1yytcf9XXgWSJayJ2,,0,100,100,0
2021-10-28 0:41:08,7447258,5DM5vRbC8JccwXEC566aiSJS41Qd9BcvePTEebiTXRUwpPGw,29937460666511,50,50,50,50
2021-10-28 0:42:13,7447270,5FjwUyVjsfxwomfCPSmJAWrNF8WNxsZEDaySujtx3Jm4N4we,99589000000,0,100,100,0
2021-10-28 0:42:49,7447276,5GuqpHx6AbomMiQrQ2ThEVESho6AaAGQ26xYLEsy33xRMhx4,196350733700,25,75,75,25
2021-10-28 0:43:34,7447283,5FxoxZsY8MQPtd2vQBzZiB3gFiyDbgqHTUzKEf99vF5ctfKe,,100,0,0,100
2021-10-28 0:43:43,7447285,5Fe6PmFkrUuNS1PqRPYo7GTs3ZSiFomr81pHALwkw8R9VCtW,103202047400,50,100,50,0
2021-10-28 0:44:01,7447288,5HRPFvqyrKXCiH7bMKugXQgRH6vvsUCK1PuqbPki3BN71TFh,2347805037077,100,25,0,75
2021-10-28 0:44:13,7447290,5FjwUyVjsfxwomfCPSmJAWrNF8WNxsZEDaySujtx3Jm4N4we,99589000000,0,100,100,0
2021-10-28 0:44:55,7447297,5CiXYpFwDUDPYVwomwMngrXB9m8LkJtr1Hit5PCCe6Js1hxb,5084397087330,0,100,100,0
2021-10-28 0:46:21,7447311,5FGwdedfVLtzWnqfQc6i4eVH3b6AzCp9sdQVGBnX3dB1Lnja,210008999930,50,50,50,50
2021-10-28 0:47:31,7447323,5Dk67SAmw5xEAcBZGGUyP2R1ARj9PMt8opix1Rn4L5VAj9cj,4282307265171,100,75,0,25
2021-10-28 0:48:16,7447330,5Ek5vs5Nx7pU9EY4w1kvyxJJyVCnDqAVWWu83gdGA9E8Y5F2,19000000000,50,50,50,50
2021-10-28 0:48:16,7447330,5Ek5vs5Nx7pU9EY4w1kvyxJJyVCnDqAVWWu83gdGA9E8Y5F2,19000000000,50,50,50,50
2021-10-28 0:49:49,7447346,5Ek5vs5Nx7pU9EY4w1kvyxJJyVCnDqAVWWu83gdGA9E8Y5F2,19000000000,100,0,0,100
2021-10-28 0:50:19,7447351,5C4z7G9tcsvBZQ5QpUQdmfmPUiqKmmjqeGqBaCcFXt2GXb3D,111494951995299,0,100,100,0
2021-10-28 0:50:19,7447351,5C4z7G9tcsvBZQ5QpUQdmfmPUiqKmmjqeGqBaCcFXt2GXb3D,111494951995299,0,100,100,0
2021-10-28 0:51:25,7447362,5GBPDa1Abzgq5vKwBP7597Ttgj9x1Jp5mRhTprsnDfd4e9qa,248284657016725,0,100,100,0
2021-10-28 0:51:57,7447367,5Guev1asYrqtabMKWX8KfM6y4gTcrhEBXu41ZDCwR2NU2yk9,19589000000,100,100,0,0
2021-10-28 0:53:31,7447383,5DAZjxXmGq1PYmNrV4AiBwc9gP9VMzqhSq95WxbY6b8eRHyQ,50312999860,0,100,100,0
2021-10-28 0:53:31,7447383,5DAZjxXmGq1PYmNrV4AiBwc9gP9VMzqhSq95WxbY6b8eRHyQ,50312999860,0,100,100,0
2021-10-28 0:56:06,7447408,5EZSvy9Ai2Yt2N8tBYYQUE8fXDPyrbYjMvNf5xZxUGcDbDwT,3696131292600,0,0,100,100
2021-10-28 0:56:07,7447408,5EZSvy9Ai2Yt2N8tBYYQUE8fXDPyrbYjMvNf5xZxUGcDbDwT,3696131292600,0,0,100,100
2021-10-28 0:57:01,7447418,5CkxS32S3o4NkS6QwTcAGp2tToE6AYPk5C37CMFkft58rHCY,,25,75,75,25
2021-10-28 0:57:31,7447423,5Hp6BQYM5D3DZKyvHeJWreUw4msYL2PPXU9xsWp2aWLLLK9J,11909417940,100,75,0,25
2021-10-28 0:57:49,7447426,5HR7xKEcVfTNSL3r7dcaarA532ozfLXAVFGWN24XenjwDncs,173114534600,0,100,100,0
2021-10-28 1:00:13,7447450,5CobUSuLmrnDM6JZPs3jBAKBTrFAKpkaaQiGqy8HhLZV93bq,4083184348182,0,100,100,0
2021-10-28 1:03:31,7447483,5D7DUrGViFqAhtg1gc6zXb52BzXu4YkdQ4tb2V9YCYg99VFQ,2169759175202,0,75,100,25
2021-10-28 1:08:08,7447527,5DyaJMi9dceU8xqLy8hAmN21SB4sDeABzV8UZHb3ipV3tK5H,10432999986,25,75,75,25
2021-10-28 1:08:09,7447527,5DyaJMi9dceU8xqLy8hAmN21SB4sDeABzV8UZHb3ipV3tK5H,10432999986,25,75,75,25
2021-10-28 1:09:44,7447543,5Fs7DP3Qn5edM7s7NPfqts8qY9JcP8EiAq8uswuNd9FrUFK6,99589000000,0,0,100,100
2021-10-28 1:11:31,7447561,5DhWPSoUUcmq8F1nx4kabcsYebRxyGE4goopENi5fWfRtWTC,2439268434132,25,25,75,75
2021-10-28 1:12:01,7447565,5DhWPSoUUcmq8F1nx4kabcsYebRxyGE4goopENi5fWfRtWTC,2439268434132,25,25,75,75
2021-10-28 1:15:13,7447598,5E2KhbmaXrqR522HMSZ8q7x21z7B3w4D4s2gv8LZZrDoth2K,2012786053300,0,100,100,0
2021-10-28 1:17:37,7447620,5C4jMAwj1hLcAHHdAvg6XdKWZvA9bFojeqwhyJT1S8qjQqgm,16860000000,0,100,100,0
2021-10-28 1:18:55,7447633,5Cqj1yAxzsNVWzvrx7DywYgJ9RDsXDXrdKvoqTYziABWB7Aw,4471409335283,0,75,100,25
2021-10-28 1:18:56,7447633,5Cqj1yAxzsNVWzvrx7DywYgJ9RDsXDXrdKvoqTYziABWB7Aw,4471409335283,0,75,100,25
2021-10-28 1:18:56,7447633,5Gx3ZZmFLc1DGw4cuNTRQoURDPvJnAhVsvGvXngVPRyQcsvH,940804979958,50,50,50,50
2021-10-28 1:20:39,7447650,5H4KtNiNbyimCmyxYofNsMGXYjWKxSCxYenj3YG3c5CHiWR3,1579707607154,75,0,25,100
2021-10-28 1:20:40,7447650,5H4KtNiNbyimCmyxYofNsMGXYjWKxSCxYenj3YG3c5CHiWR3,1579707607154,75,0,25,100
2021-10-28 1:31:22,7447757,5H1SENJNVdzL39WJGj9BX8rTb5GJtQkukDaWJJutAH78u1ZF,199089000000,0,100,100,0
2021-10-28 1:32:32,7447769,5EyojbQynEDURBkGGSKE27n8i9QR127qSro1oacNteNyS4o6,28589000000,0,0,100,100
2021-10-28 1:33:26,7447778,5EZXwyuxpE7X7RvttZ1d6xjyU7yMPm8F9AmmyPrsnrYHyTtp,43221446236285,0,75,100,25
2021-10-28 1:34:13,7447786,5F4B2kZhV6tPd8BeLVqy8rQnbivwD3WmamqmAJDPz3Bavx7A,20447682399659,0,75,100,25
2021-10-28 1:34:14,7447786,5F4B2kZhV6tPd8BeLVqy8rQnbivwD3WmamqmAJDPz3Bavx7A,20447682399659,0,75,100,25
2021-10-28 1:35:55,7447803,5EZ9w9jntr2DPom8N5cWugEB8x86S3FdSFkJDEotGMvVekKG,1518797457259,0,100,100,0
2021-10-28 1:37:07,7447815,5GmzftUg65EgoCzQAJTuS8Qjhn6S9SY9u85dWPzZKatnxfyZ,14089000000,0,100,100,0
2021-10-28 1:37:45,7447821,5GEGpScxFEEe6enY3fox4PU8z1Y4HYyjDD2bfHGQ4zFJgCej,19593279893,0,0,100,100
2021-10-28 1:44:37,7447889,5DtSdh4gW8vuLoZDbnECb1fwVq7MkcvoViUQGuZL411JtRyQ,,100,100,0,0
2021-10-28 1:45:01,7447893,5DtSdh4gW8vuLoZDbnECb1fwVq7MkcvoViUQGuZL411JtRyQ,,100,100,0,0
2021-10-28 1:47:07,7447914,5HbkqfGBHe9FsyZDXSmvqnSTFQbJTdUNnXoJgsf9P891QWSP,14491999958,100,100,0,0
2021-10-28 1:51:01,7447953,5FqGqfejLyTPoJ8toBAY6pKoLWibBy8mD2xP269aiULoW6bq,316757300000,0,100,100,0
2021-10-28 1:51:19,7447956,5G745LYE8fxrzmVQ8eFq6PHzQYPVJ8pCxeFWmF7BoTHtfSDk,2761406499961,100,100,0,0
